sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
300,2.9296875,2.668916377,-3.865856178,8.733539632,11.5376326,8.678323559,0.647488818
301,2.939453125,2.571670635,-3.835855017,8.791696651,14.30804197,10.26472528,-0.504841734
302,2.94921875,2.439333329,-3.721756215,8.93976954,14.24839953,10.20620723,-0.75210522
303,2.958984375,2.338997759,-3.725181787,9.133149346,11.77797675,9.496131949,-1.014019418
304,2.96875,2.340925172,-3.753888582,9.192798833,8.165243476,7.978206351,-1.53136483
305,2.978515625,2.246631367,-3.70718337,9.10906152,5.451807296,7.629544095,-1.854959118
306,2.98828125,2.109768994,-3.593012182,9.181665794,5.69186345,7.686239726,-1.236644729
307,2.998046875,2.043381276,-3.572988835,9.211788545,6.478579768,6.960376313,-0.494866377
308,3.0078125,2.159011732,-3.643872057,9.230094962,7.035759057,3.735809777,0.298732333
309,3.017578125,2.282286835,-3.583478552,9.490497617,6.619184704,2.511867251,0.292336184
310,3.02734375,2.270588515,-3.518825017,9.637498001,3.177612521,3.191702601,-0.586617952
311,3.037109375,2.355339963,-3.627497646,9.538780259,-1.103527606,2.698283101,-1.288899851
312,3.046875,2.498429145,-3.638988951,9.293912195,-1.588777162,3.680453472,-2.583433784
313,3.056640625,2.42608816,-3.518520698,9.24850306,0.814719975,5.409806153,-1.331304659
314,3.06640625,2.458932965,-3.52376683,9.366566504,4.000307122,7.513087102,0.296273004
315,3.076171875,2.359395059,-3.448352193,9.541538154,7.069071169,9.140348816,0.996269248
316,3.0859375,2.292598939,-3.433118504,9.694404059,8.578306272,8.604030511,2.174237337
317,3.095703125,2.368536449,-3.611008571,9.946366684,9.910425532,6.958744818,4.14938845
318,3.10546875,2.464818807,-3.621933785,10.27449868,9.729491602,7.33562455,3.03937829
319,3.115234375,2.604308545,-3.657314739,10.36743083,7.004306959,10.24074797,0.5062558
320,3.125,2.827863798,-3.841991731,10.4640282,4.020297701,16.41129792,-0.968138604
321,3.134765625,2.722544161,-3.833417892,10.7750263,2.708187588,26.19621969,-2.112933496
322,3.14453125,2.942045773,-3.783951379,11.38242679,4.007990827,32.94554095,-4.673699036
323,3.154296875,4.022608164,-4.671072825,12.52009839,4.568309994,24.62555225,8.439877036
324,3.1640625,3.645629468,-4.751954877,12.87077501,6.218919019,6.804602473,10.54548133
325,3.173828125,3.607748708,-3.972509778,12.90854757,15.11662444,-2.932915954,-12.88426011
326,3.18359375,3.080344047,-3.903069966,12.41359467,23.14422936,-17.76365453,-7.527700241
327,3.193359375,3.027081087,-4.069567677,12.22890997,27.92511112,-19.46020087,-10.59345855
328,3.203125,3.0142566,-3.787503953,12.64657976,28.06793634,-22.75223564,-14.30547624
329,3.212890625,2.913554037,-3.604543424,12.75528492,28.57989713,-27.93918087,-16.85010721
330,3.22265625,2.675924055,-3.109074353,12.78795952,30.5916608,-31.78048487,-17.96352074
331,3.232421875,2.528740493,-2.81317773,12.91512941,34.47069386,-35.48937508,-17.40129425
332,3.2421875,2.511916614,-2.882217275,12.76349625,37.80030459,-37.6166182,-17.5766512
333,3.251953125,2.34115118,-2.729288831,12.38000125,39.75063288,-41.34160172,-18.38153387
334,3.26171875,2.192289739,-2.454832348,12.20347515,40.08007116,-48.06164019,-15.81229652
335,3.271484375,2.117106712,-2.420326148,12.0422252,39.85648576,-52.9137101,-12.6842091
336,3.28125,2.15993888,-2.413745575,12.03266676,39.328368,-55.96096373,-12.94427214
337,3.291015625,1.97359599,-1.990674467,12.15673963,39.1024478,-58.68263277,-14.3737301
338,3.30078125,2.183524983,-1.948136569,11.96485974,41.95054036,-61.25104308,-14.05958767
339,3.310546875,2.239958351,-2.154333487,11.49587141,45.25581495,-59.46998494,-10.95199404
340,3.3203125,2.139107324,-2.10751236,11.22110958,46.7548375,-57.56175772,-10.62921549
341,3.330078125,2.229240384,-1.922357574,11.04220548,47.36101315,-57.97071293,-11.05934222
342,3.33984375,2.352642751,-2.031531279,10.71949787,48.46179625,-62.38250615,-7.24434768
343,3.349609375,2.355674861,-2.143794369,10.13972448,48.96680206,-68.06962294,-4.362174565
344,3.359375,2.186955472,-2.076888806,9.593229308,48.1367004,-71.8200565,-2.528828647
345,3.369140625,2.003395046,-1.849680203,8.955602564,49.89472096,-73.30227492,-3.018458434
346,3.37890625,2.278876938,-1.745880862,8.47223384,50.98107706,-72.90177369,-4.183564336
347,3.388671875,2.399473559,-1.604153036,8.292042294,51.44419527,-68.88252405,-3.92045526
348,3.3984375,2.763731572,-1.769240825,8.246782406,54.50943231,-65.83023275,-5.127862187
349,3.408203125,3.042717884,-2.011962104,7.882609256,57.03716581,-63.75316885,-6.89661724
350,3.41796875,3.092584864,-1.981490733,7.176802234,58.35880932,-61.94445007,-8.425747934
351,3.427734375,3.126176103,-1.881518453,6.57542702,57.74171818,-58.21158555,-10.88347367
352,3.4375,3.329865585,-1.757651383,6.343849434,55.48987979,-53.66840246,-12.48314235
353,3.447265625,3.608043433,-1.711302529,6.371245893,51.72391677,-48.56615394,-12.48474721
354,3.45703125,3.885409607,-1.801114193,6.239207229,49.03751282,-41.66544689,-13.58494331
355,3.466796875,3.882012114,-1.662482903,6.224070476,44.74594335,-40.60129874,-12.55458744
356,3.4765625,4.256444291,-1.751253192,6.193485747,38.89662859,-41.49628177,-12.64943799
357,3.486328125,4.276225301,-1.715664311,6.041716132,36.04862893,-38.54773808,-14.07264927
358,3.49609375,4.15653889,-1.32693796,5.999234456,33.6737309,-33.71025049,-15.11673117
359,3.505859375,4.178371316,-1.217353837,6.192341941,31.23077695,-28.30543453,-13.25983517
360,3.515625,4.169811764,-1.033292216,6.461451536,30.4675008,-20.4231677,-12.43439792
361,3.525390625,4.221420013,-1.077020023,6.535651085,29.77948013,-14.94544542,-13.59096422
362,3.53515625,4.286306265,-0.953683287,6.667146284,26.87474882,-12.66359512,-15.26353885
363,3.544921875,4.400405566,-0.90270232,6.788633227,22.89176519,-12.67520371,-15.22235282
364,3.5546875,4.557035051,-0.904858585,6.812388784,19.62974276,-12.19402554,-14.68224217
365,3.564453125,4.788425126,-1.032290952,6.851014294,17.15277379,-11.31438483,-15.55554601
366,3.57421875,4.873754343,-1.047800407,6.85381258,12.62962974,-12.32321706,-14.47189987
367,3.583984375,4.678055864,-0.660419166,6.816020954,8.281489636,-12.93606727,-10.98013017
368,3.59375,4.353014347,-0.371621409,6.841820434,7.481012032,-10.93313076,-7.275973703
369,3.603515625,4.443060584,-0.420633726,6.748742826,10.76766684,-3.552534238,-8.89901095
370,3.61328125,4.422067701,-0.460929617,6.492651179,13.3283966,4.30581804,-10.83255821
371,3.623046875,4.274264354,-0.411050473,6.04562845,12.82892439,8.015471374,-11.43910845
372,3.6328125,4.00341989,-0.283034382,5.700388391,10.58483057,10.03044917,-10.51830442
373,3.642578125,3.869683998,-0.133046965,5.632995825,9.193846079,9.790057615,-8.120438773
374,3.65234375,3.77459422,-0.229666755,5.361697404,7.256306698,9.511140824,-3.628109385
375,3.662109375,3.434303564,-0.186702881,4.942991174,4.578331661,13.76285351,-2.269937687
376,3.671875,3.093427857,0.164444861,4.901244434,2.799870492,20.07080741,-3.305842176
377,3.681640625,3.055518681,0.157804571,4.851852376,2.772382039,26.10274147,-4.086957518
378,3.69140625,3.114396238,0.123536832,4.906963589,0.88120074,29.94536855,-2.911231507
379,3.701171875,3.355576545,0.110622983,5.211673409,-0.458372039,31.9715385,-1.615611322
380,3.7109375,3.68708266,-0.323981624,4.944138996,0.376349737,34.17953745,-1.850398703
381,3.720703125,3.793114837,-0.542813838,4.52501659,-1.141670411,35.90767218,-1.235304018
382,3.73046875,3.748475625,-0.58516863,4.228866372,-3.922540087,35.75212698,2.019353917
383,3.740234375,3.161773108,-0.866103441,3.398014928,-4.670404494,40.34770891,3.018506631
384,3.75,2.61022458,-0.953979669,2.53659473,-6.132838711,44.31373596,0.18711846
385,3.759765625,2.784358951,-1.235878771,2.173285145,-11.21823736,47.87845414,-0.320118497
386,3.76953125,3.051680959,-1.91332237,1.958721494,-19.22527163,56.74644115,-1.070677277
387,3.779296875,3.471961877,-2.867696782,2.132987501,-36.96530381,54.28280122,4.443263286
388,3.7890625,3.604009398,-4.021160253,1.981678991,-63.08206221,48.91300795,11.26120875
389,3.798828125,2.382858302,-4.14770983,1.79276859,-96.18951072,39.82484747,22.78031725
390,3.80859375,1.034818177,-4.215135133,1.34057067,-119.0758474,42.37440503,24.09044089
391,3.818359375,-1.877512003,-4.153350975,-0.486085817,-141.4276697,63.83834865,12.94633727
392,3.828125,-3.303987725,-4.72841578,-2.52969973,-166.220495,94.51690206,-8.048408137
393,3.837890625,-2.411463544,-5.95439661,-3.122018088,-211.6473934,145.2231404,-17.42040775
394,3.84765625,-1.996968853,-7.816844444,-1.477905811,-287.1494832,197.7841335,15.80959561
395,3.857421875,-2.734696949,-10.53391983,5.659375385,-319.1731315,269.235721,50.50073159
396,3.8671875,15.42901596,-20.60369108,39.91014964,-253.0651445,110.9609966,53.68283928
397,3.876953125,-8.784251511,-25.40351752,6.973058965,-64.672406,86.24509701,130.2563989
398,3.88671875,-3.817746939,5.312495403,-9.573361191,220.1076681,22.96445552,-8.224856173
399,3.896484375,-1.878948813,10.22703415,8.093044102,-22.99549849,-39.3531691,-33.07036533
400,3.90625,4.449010133,-15.39762514,9.989303533,-181.3871441,18.48695903,74.02499437
401,3.916015625,5.937056731,-11.77721392,13.76593361,-36.48031643,40.83533572,5.447696266
402,3.92578125,0.489282602,-1.027116706,16.90541313,10.45180733,89.94541561,-49.96842537
403,3.935546875,1.568589867,-3.185301338,17.62802882,-42.10479867,110.9046803,-41.83761101
404,3.9453125,1.607475808,-3.885574928,15.09569853,-42.70496183,80.99960961,-30.84077247
405,3.955078125,1.77573048,-1.62735373,13.5769128,-8.382387632,39.32120796,-11.3158411
406,3.96484375,-0.420766789,-2.569440901,12.19478295,20.90068344,9.821714736,27.22557748
407,3.974609375,-0.107347568,-2.946327441,11.00141647,31.92112199,7.110298176,13.20780997
408,3.984375,1.994481666,-2.831674887,9.641938296,54.36807901,0.864476243,-3.046016538
409,3.994140625,2.658823551,-3.246951284,9.301090335,68.6444674,-11.73604407,12.03547934
410,4.00390625,2.776720512,-3.50426836,9.564433678,62.56573322,-19.23853569,23.3288274
411,4.013671875,2.635029866,-3.585985535,9.842207459,46.58097493,-22.32195043,27.55417389
412,4.0234375,2.636744787,-3.858416745,9.99970496,31.25064242,-21.04483873,25.13569836
413,4.033203125,2.196073204,-3.794996611,9.86577359,19.4580107,-12.42913256,15.60506176
414,4.04296875,1.922189113,-3.430416402,9.696410369,6.048960467,-6.455325136,5.87186908
415,4.052734375,1.883789007,-3.276946141,9.520529033,-4.937598142,-3.653100201,-0.035226344
416,4.0625,1.689979978,-3.161990553,9.581279154,-15.68642304,0.135003573,-6.5545562
417,4.072265625,1.539285842,-3.054775356,9.491322572,-19.97560809,2.609894276,-10.82448474
418,4.08203125,1.441014574,-2.745156052,9.181926826,-20.21185853,2.268569182,-12.8626025
419,4.091796875,1.504313653,-2.700576432,8.796509306,-17.01295913,1.25746572,-10.32046022
420,4.1015625,1.68580646,-2.832101298,8.832836643,-12.48499063,-1.360948149,-4.137463691
421,4.111328125,1.875925273,-2.990056047,9.079690482,-6.689818796,-3.893230963,1.867277222
422,4.12109375,1.848386235,-3.082887108,9.263491428,-0.297339943,-4.31556978,5.599952946
423,4.130859375,1.767072379,-3.162999374,9.204046328,3.745790872,-4.68385602,6.729834457
424,4.140625,1.823538978,-3.285603768,8.99008936,8.395772406,-5.202599161,6.32010042
425,4.150390625,1.955977547,-3.356709447,8.944741937,10.92453087,-3.939005461,6.214108687
426,4.16015625,2.011393511,-3.445910706,9.192191792,11.15131503,-1.020501658,6.595552766
427,4.169921875,1.941943913,-3.430653271,9.43938428,10.04683768,3.29747967,5.186060577
428,4.1796875,1.776184081,-3.347151646,9.550437435,7.985325193,5.834399734,3.765458413
429,4.189453125,1.77330016,-3.423561721,9.479172627,5.507207386,7.020666146,2.708149716
430,4.19921875,1.799846055,-3.419130403,9.349383659,4.903719584,7.578328717,1.164778601
431,4.208984375,1.835702164,-3.374234008,9.412000997,4.906023454,7.407720242,0.300559593
432,4.21875,1.873290159,-3.424923807,9.387311904,5.084399603,7.831620572,0.67308041
433,4.228515625,1.781395032,-3.363920488,9.340963345,6.290514368,7.784033891,1.295995158
434,4.23828125,1.753900889,-3.270352334,9.300954062,6.722122679,5.8446186,1.353156884
435,4.248046875,1.728396983,-3.215042285,9.268943572,4.922930848,3.564371423,1.15091942
436,4.2578125,1.691854964,-3.271902157,9.39998907,3.055271274,2.669998868,1.816786945
437,4.267578125,1.721737341,-3.31773595,9.587417634,2.450015309,3.086568157,1.691749285
438,4.27734375,1.778797468,-3.287468477,9.659837071,1.058522997,4.10651978,0.88619823
439,4.287109375,1.721079333,-3.35835847,9.680367679,0.27323111,4.401584394,0.513059555
440,4.296875,1.620888596,-3.39282769,9.725927683,1.303611127,3.888738061,-0.655509932
441,4.306640625,1.565587906,-3.203313001,9.759046574,2.948577145,1.076516889,-1.890606169
442,4.31640625,1.61119406,-3.098830904,9.926354963,4.901054466,-3.452630732,-1.711259773
443,4.326171875,1.75472363,-3.186842902,10.0913063,7.99152254,-6.07159833,-1.827866773
444,4.3359375,1.829486008,-3.261964065,10.26532646,10.34608216,-6.082504437,-2.371004081
445,4.345703125,1.861522698,-3.322167463,10.48140197,11.84851716,-4.398935159,-3.406133984
446,4.35546875,1.910802137,-3.313317978,10.70761682,12.98349184,-1.059495505,-5.917915209
447,4.365234375,2.100974647,-3.196505108,11.00915891,13.02067781,4.75647925,-8.611789616
448,4.375,2.182819597,-3.250230511,11.26520668,11.53694212,12.52947672,-9.641085548
449,4.384765625,2.474144352,-3.476598266,12.40048315,11.44557818,19.54271289,-11.09768911
450,4.39453125,3.685525887,-4.950863952,13.19867996,10.01332033,21.79852027,-26.70436777
451,4.404296875,3.952360893,-3.989389146,14.35717475,20.70810566,11.54176015,-40.93511116
452,4.4140625,2.775423537,-3.421259341,14.27889143,34.98496885,-15.09863827,-22.2011303
453,4.423828125,2.913218263,-3.855544978,13.67397244,43.69051095,-16.45180857,-27.40462616
454,4.43359375,3.207527044,-3.818993453,13.83603676,42.76268289,-23.49184701,-29.77803246
455,4.443359375,2.976866172,-3.323627183,13.9206003,42.68284241,-31.6283376,-30.91712712
456,4.453125,2.735477805,-2.992964152,13.89593217,47.15264249,-31.19492489,-34.47058417
457,4.462890625,2.491978605,-2.827054705,13.25737897,53.43276046,-31.36083937,-36.28954989
458,4.47265625,2.178865698,-2.707989566,12.72366361,55.21327156,-39.29573367,-31.92811876
459,4.482421875,1.885415363,-2.266740001,12.99106725,54.02752306,-45.21259057,-27.82166256
460,4.4921875,1.932018164,-2.059528083,13.14882448,53.62408443,-50.69047162,-23.64797249
461,4.501953125,1.907231618,-1.949263659,13.04945892,51.90075498,-57.89933373,-19.17864037
462,4.51171875,1.831011303,-1.852585735,12.63437832,50.73165068,-66.6500805,-16.87091661
463,4.521484375,1.683134172,-1.616311155,12.00363527,52.26375104,-70.85396796,-18.79000435
464,4.53125,1.68835161,-1.46101197,11.53768129,54.39219537,-73.9675225,-19.59184584
465,4.541015625,1.795462039,-1.321452478,11.0934098,57.06124601,-77.59761881,-17.49335149
466,4.55078125,1.636323335,-1.273781417,10.45777313,60.55527963,-77.14029467,-15.19134039
467,4.560546875,1.954951945,-1.450099034,9.747727787,64.28456973,-73.31496059,-18.67511846
468,4.5703125,2.050287212,-1.303208318,9.29383748,62.23215502,-73.61117951,-17.51461292
469,4.580078125,1.844225616,-0.781869529,9.172627735,61.08559288,-74.70713845,-14.5015827
470,4.58984375,2.084839803,-0.804246483,8.836126691,63.2402705,-71.33666649,-13.49177872
471,4.599609375,2.405871063,-1.152663653,8.370772725,62.86757692,-70.22994107,-10.40542499
472,4.609375,2.444335245,-1.141229036,8.247898796,59.06866097,-71.98348746,-7.284930702
473,4.619140625,2.59221138,-1.042921318,8.339971882,53.22401585,-75.05276871,-4.056144501
474,4.62890625,2.86070199,-1.084816098,8.150173349,50.5071827,-75.11341746,-3.206675148
475,4.638671875,2.762776706,-1.038010048,7.689113957,48.75378224,-75.17363365,-1.118486824
476,4.6484375,2.711010932,-0.769676228,7.581199347,47.00047469,-74.85371646,-0.139367346
477,4.658203125,3.138018268,-0.878260262,7.374265845,48.42266251,-68.65719801,-2.146230847
478,4.66796875,3.332799368,-1.057669746,6.779752465,48.51530742,-62.37474866,-3.295988287
479,4.677734375,3.47190113,-0.954431819,6.642951539,45.00910727,-61.28888732,-2.816717783
480,4.6875,3.813031264,-1.004533948,6.755260623,42.57421997,-56.25987956,-4.600702671
481,4.697265625,3.833194538,-0.91400136,6.649330989,41.95109047,-52.19764222,-4.466401349
482,4.70703125,3.905351691,-0.960329079,6.190649111,40.90477848,-48.02305366,-4.210506584
483,4.716796875,3.81456656,-0.908843729,5.73891533,36.73036345,-46.79628006,-1.575084984
484,4.7265625,3.699419203,-0.491529387,5.858465679,33.16769485,-47.38657106,1.303914425
485,4.736328125,3.74265627,-0.494489233,5.68170326,33.01111149,-39.46638646,0.158571565
486,4.74609375,3.599339605,-0.430353733,5.368759347,32.25168751,-31.6786824,-0.990328978
487,4.755859375,3.432196493,-0.031420441,5.347218872,28.2561348,-29.70784662,0.846649672
488,4.765625,3.527554936,-0.06376179,5.116966017,24.7826708,-22.65316824,0.791648346
489,4.775390625,3.423629782,-0.05753188,4.949300986,22.33697638,-15.94326575,0.617351335
490,4.78515625,3.583209577,0.097927183,5.280544462,19.83660956,-9.819780901,-1.22485248
491,4.794921875,4.085869935,-0.195720958,5.398851497,17.33695185,-4.133016917,-2.266622095
492,4.8046875,3.998730212,-0.182549245,5.198016842,11.76616737,-0.978258714,-0.125177077
493,4.814453125,3.887915855,0.134376834,5.138407593,7.473198248,0.200756426,1.399078221
494,4.82421875,4.133418549,-0.14610855,4.735029255,5.630675784,6.729745687,1.905823207
495,4.833984375,4.212993855,-0.352650955,4.468874974,1.251867034,13.32382091,3.201713903
496,4.84375,4.22880715,-0.357681742,4.726055623,-6.837054598,12.77382393,6.057600467
497,4.853515625,4.313071786,-0.320681885,5.25583044,-10.99964063,12.32816289,6.466484871
498,4.86328125,4.457416581,-0.200883423,5.807237456,-11.06446058,13.61778272,5.48362193
499,4.873046875,4.321863697,-0.225301775,5.79828842,-8.675009573,19.21417248,4.158213139
500,4.8828125,4.319107305,-0.156019804,6.147991916,-5.862772438,25.58011284,0.493493186
501,4.892578125,4.577818765,-0.345977566,6.38387943,-4.672310929,30.3346685,-3.123473326
502,4.90234375,4.596857977,-0.370120494,6.292505377,-3.119733814,35.3491537,-7.477936444
503,4.912109375,4.800970292,-0.442191059,6.096309975,-0.351584943,38.11816088,-10.60019505
504,4.921875,4.940448051,-0.952957824,5.481445408,1.51544602,38.94410182,-10.71110818
505,4.931640625,4.674924926,-1.083036382,4.923117784,-0.22437276,37.28918871,-12.0829457
506,4.94140625,4.590269345,-1.120048687,4.525403857,-1.9017188,35.58977078,-14.56500821
507,4.951171875,4.449253866,-1.50983863,3.59376027,-2.984287747,35.66321482,-16.9144735
508,4.9609375,4.015338124,-1.852543785,2.290512373,-5.722224163,41.05508908,-18.94550705
